country,country_code,year,oda_received
IDA only,IDX,2010,36201060059.8995
India,IND,2010,2319450036.30966
"Iran, Islamic Rep.",IRN,2010,77039998.6151605
Iraq,IRQ,2010,2048349986.11174
Jamaica,JAM,2010,104870000.770316
Jordan,JOR,2010,541450000.876561
Kazakhstan,KAZ,2010,118259995.661676
Kenya,KEN,2010,1258450000.41276
Kyrgyz Republic,KGZ,2010,185470000.997186
Cambodia,KHM,2010,544430006.0682
Kiribati,KIR,2010,22039999.8910725
St. Kitts and Nevis,KNA,2010,8710000.45351684
Latin America & Caribbean (excluding high income),LAC,2010,7919840046.38717
Lao PDR,LAO,2010,302119996.542111
Lebanon,LBN,2010,316790002.105758
Liberia,LBR,2010,789879989.581183
Libya,LBY,2010,18459999.8034537
St. Lucia,LCA,2010,25060000.6822497
Latin America & Caribbean,LCN,2010,7928430046.34604
Least developed countries: UN classification,LDC,2010,32491960061.2186
Low income,LIC,2010,20074040019.9313
Sri Lanka,LKA,2010,436989993.887022
Lower middle income,LMC,2010,31411510003.9896
Low & middle income,LMY,2010,100427398980.618
Lesotho,LSO,2010,168100000.569597
Late-demographic dividend,LTE,2010,9192709973.14528
Morocco,MAR,2010,819859991.449862
Moldova,MDA,2010,235759999.59372
Madagascar,MDG,2010,256649993.613362
Maldives,MDV,2010,62189998.5894561
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2010,16507579992.9407
Mexico,MEX,2010,428150006.82883
Marshall Islands,MHL,2010,24589999.7148663
Middle income,MIC,2010,46812030051.7082
North Macedonia,MKD,2010,151079998.599365
Mali,MLI,2010,783479999.201372
Myanmar,MMR,2010,305209999.946878
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2010,16507579992.9407
Montenegro,MNE,2010,57830000.2682954
Mongolia,MNG,2010,238130001.794547
Mozambique,MOZ,2010,1541329997.01798
Mauritania,MRT,2010,126979998.56621
Mauritius,MUS,2010,126049997.119233
Malawi,MWI,2010,720079997.142777
Malaysia,MYS,2010,-13609998.7048656
North America,NAC,2010,0.0
Namibia,NAM,2010,224289999.991655
Niger,NER,2010,525959996.197373
Nigeria,NGA,2010,906329975.850881
Nicaragua,NIC,2010,411969998.536632
Nepal,NPL,2010,521430002.059787
Nauru,NRU,2010,27779999.9900163
OECD members,OED,2010,2340419986.47526
Oman,OMN,2010,7659999.98524785
Other small states,OSS,2010,1983810006.92956
Pakistan,PAK,2010,2594169963.09721
Panama,PAN,2010,122410001.119599
Peru,PER,2010,-331489984.381944
Philippines,PHL,2010,504059986.308216
Palau,PLW,2010,28430000.0127404
Papua New Guinea,PNG,2010,490780003.167689
Pre-demographic dividend,PRE,2010,29737580029.5975
"Korea, Dem. People's Rep.",PRK,2010,42770000.7725507
Paraguay,PRY,2010,97019999.5487928
West Bank and Gaza,PSE,2010,2068049991.92432
Pacific island small states,PSS,2010,839469998.333603
Post-demographic dividend,PST,2010,1347330005.79849
Rwanda,RWA,2010,651469996.595755
South Asia,SAS,2010,4575410035.72568
Sudan,SDN,2010,1792999994.42138
Senegal,SEN,2010,619079999.119044
Solomon Islands,SLB,2010,321389998.782426
Sierra Leone,SLE,2010,271239997.703582
El Salvador,SLV,2010,288030005.987733
"Somalia, Fed. Rep.",SOM,2010,443829995.865002
Serbia,SRB,2010,609220004.124567
Sub-Saharan Africa (excluding high income),SSA,2010,31585909978.2892
Sub-Saharan Africa,SSF,2010,31585909978.2892
Small states,SST,2010,3269020009.45434
Sao Tome and Principe,STP,2010,38989998.8919497
Suriname,SUR,2010,97190003.4733116
Eswatini,SWZ,2010,52239999.4656444
Seychelles,SYC,2010,33869999.5204806
Syrian Arab Republic,SYR,2010,95989999.3184953
Chad,TCD,2010,391630010.27517
East Asia & Pacific (IDA & IBRD countries),TEA,2010,7161179993.3128
Europe & Central Asia (IDA & IBRD countries),TEC,2010,5510779981.06368
Togo,TGO,2010,301650002.708659
Thailand,THA,2010,-76709991.0490216
Tajikistan,TJK,2010,197949997.829273
Turkmenistan,TKM,2010,18310000.3842264
Latin America & the Caribbean (IDA & IBRD countries),TLA,2010,7080590043.7627
Timor-Leste,TLS,2010,272540002.094581
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2010,5494599981.15897
Tonga,TON,2010,59200000.3494322
South Asia (IDA & IBRD),TSA,2010,12918000056.2575
Sub-Saharan Africa (IDA & IBRD countries),TSS,2010,28074149982.9218
Trinidad and Tobago,TTO,2010,4079999.93301928
Tunisia,TUN,2010,447670004.321263
Turkiye,TUR,2010,1030899981.89546
Tuvalu,TUV,2010,13229999.8030067
Tanzania,TZA,2010,1846630013.67263
Uganda,UGA,2010,1129819984.25908
Ukraine,UKR,2010,589170009.86822
Upper middle income,UMC,2010,14049759999.061
Uruguay,URY,2010,39999999.0165233
Uzbekistan,UZB,2010,91949999.8446554
St. Vincent and the Grenadines,VCT,2010,11440000.0832975
"Venezuela, RB",VEN,2010,43249999.5660037
Viet Nam,VNM,2010,1872869987.91248
Vanuatu,VUT,2010,109499997.450039
World,WLD,2010,104441199733.377
Samoa,WSM,2010,100829999.107867
Kosovo,XKX,2010,471540005.791933
"Yemen, Rep.",YEM,2010,326259998.142719
South Africa,ZAF,2010,971119983.756915
Zambia,ZMB,2010,689709997.970611
Zimbabwe,ZWE,2010,614850001.186133
Africa Eastern and Southern,AFE,2011,21734880091.6206
Afghanistan,AFG,2011,6316819943.33864
Africa Western and Central,AFW,2011,8981330030.00356
Angola,AGO,2011,146220003.167167
Albania,ALB,2011,334089997.129515
Arab World,ARB,2011,11135849977.4393
Argentina,ARG,2011,77710000.6509572
Armenia,ARM,2011,281720002.3029
Antigua and Barbuda,ATG,2011,15100000.3628433
Azerbaijan,AZE,2011,201510001.048446
Burundi,BDI,2011,356280003.37258
Benin,BEN,2011,486999998.096377
Burkina Faso,BFA,2011,594560005.377978
Bangladesh,BGD,2011,1241499985.69675
Bosnia and Herzegovina,BIH,2011,561189992.113039
Belarus,BLR,2011,100139997.58102
Belize,BLZ,2011,14939999.9938905
Bolivia,BOL,2011,480940003.57762
Brazil,BRA,2011,799150007.782504
Bhutan,BTN,2011,72750001.2312084
Botswana,BWA,2011,103699998.980388
Central African Republic,CAF,2011,173589998.055249
Central Europe and the Baltics,CEB,2011,280000.001192093
Chile,CHL,2011,152460000.235587
China,CHN,2011,751260007.774457
Cote d'Ivoire,CIV,2011,820710023.978725
Cameroon,CMR,2011,383369993.049651
"Congo, Dem. Rep.",COD,2011,4553530081.60554
"Congo, Rep.",COG,2011,202170004.473999
Colombia,COL,2011,972729986.518621
Comoros,COM,2011,36199999.5671213
Cabo Verde,CPV,2011,247959995.621815
Costa Rica,CRI,2011,28559999.4547665
Caribbean small states,CSS,2011,300269996.637478
Cuba,CUB,2011,65070000.6149709
Djibouti,DJI,2011,100499999.403954
Dominica,DMA,2011,23770000.2081692
Dominican Republic,DOM,2011,222939996.080473
Algeria,DZA,2011,186510004.308075
East Asia & Pacific (excluding high income),EAP,2011,6993679956.60007
Early-demographic dividend,EAR,2011,29093379882.4809
East Asia & Pacific,EAS,2011,6993679956.60007
Europe & Central Asia (excluding high income),ECA,2011,8910719914.01538
Europe & Central Asia,ECS,2011,8910719914.01538
Ecuador,ECU,2011,156810000.628233
"Egypt, Arab Rep.",EGY,2011,299689991.751686
Eritrea,ERI,2011,73340001.1919439
Ethiopia,ETH,2011,2128510024.12848
European Union,EUU,2011,280000.001192093
Fragile and conflict affected situations,FCS,2011,32304780007.3233
Fiji,FJI,2011,71430001.9852817
"Micronesia, Fed. Sts.",FSM,2011,130259997.170418
Gabon,GAB,2011,62919999.1319328
Georgia,GEO,2011,499989995.870739
Ghana,GHA,2011,971319991.15087
Guinea,GIN,2011,117999999.348074
"Gambia, The",GMB,2011,74049998.4975903
Guinea-Bissau,GNB,2011,72919999.845326
Equatorial Guinea,GNQ,2011,21800000.4906207
Grenada,GRD,2011,12119999.7644871
Guatemala,GTM,2011,321710000.721738
Guyana,GUY,2011,97449999.5224177
High income,HIC,2011,500960001.939907
Honduras,HND,2011,205450002.485886
Heavily indebted poor countries (HIPC),HPC,2011,33235960027.1098
Haiti,HTI,2011,1345770000.63472
IBRD only,IBD,2011,26796199959.4029
IDA & IBRD total,IBT,2011,73340259948.2965
IDA total,IDA,2011,46544059988.8936
IDA blend,IDB,2011,7987319980.58036
Indonesia,IDN,2011,242109976.619482
IDA only,IDX,2011,38556740008.3132
India,IND,2011,2139180019.55748
"Iran, Islamic Rep.",IRN,2011,72579999.0035594
Iraq,IRQ,2011,1827380031.54285
Jamaica,JAM,2011,9199998.96734952
Jordan,JOR,2011,595740013.18775
Kazakhstan,KAZ,2011,39650000.1791865
Kenya,KEN,2011,1697570017.82768
Kyrgyz Republic,KGZ,2011,214819998.105988
Cambodia,KHM,2011,548840005.133301
Kiribati,KIR,2011,62529999.2132932
St. Kitts and Nevis,KNA,2011,18110000.167042
Latin America & Caribbean (excluding high income),LAC,2011,8403400000.47721
Lao PDR,LAO,2011,292860000.688583
Lebanon,LBN,2011,357920000.137761
Liberia,LBR,2011,607220005.469397
Libya,LBY,2011,513280013.080686
St. Lucia,LCA,2011,22119999.0529567
Latin America & Caribbean,LCN,2011,8403820000.46224
Least developed countries: UN classification,LDC,2011,34570000014.212
Low income,LIC,2011,22968739983.2699
Sri Lanka,LKA,2011,433470003.688708
Lower middle income,LMC,2011,30775819940.9973
Low & middle income,LMY,2011,109141929825.783
Lesotho,LSO,2011,196740001.058206
Late-demographic dividend,LTE,2011,11954780001.9737
Morocco,MAR,2011,1251009978.19565
Moldova,MDA,2011,276530000.144616
Madagascar,MDG,2011,291069996.800274
Maldives,MDV,2011,21160000.6259978
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2011,18418119914.8055
Mexico,MEX,2011,932600000.862032
Marshall Islands,MHL,2011,84329999.9833107
Middle income,MIC,2011,51204879238.4267
North Macedonia,MKD,2011,176759997.766465
Mali,MLI,2011,917640004.271641
Myanmar,MMR,2011,327189998.723567
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2011,18418119914.8055
Montenegro,MNE,2011,104130000.635982
Mongolia,MNG,2011,264040000.59329
Mozambique,MOZ,2011,1845009981.76448
Mauritania,MRT,2011,212640004.277229
Mauritius,MUS,2011,183779998.349026
Malawi,MWI,2011,525859988.551588
Malaysia,MYS,2011,25659999.6928126
North America,NAC,2011,0.0
Namibia,NAM,2011,257079997.425899
Niger,NER,2011,433300002.660602
Nigeria,NGA,2011,904210000.775755
Nicaragua,NIC,2011,374859999.738634
Nepal,NPL,2011,525050001.075491
Nauru,NRU,2011,37440001.8975139
OECD members,OED,2011,5275279907.83379
Other small states,OSS,2011,1967279993.91966
Pakistan,PAK,2011,2882449973.78252
Panama,PAN,2011,103639999.967068
Peru,PER,2011,576799995.902926
Philippines,PHL,2011,-175560030.421242
Palau,PLW,2011,24140000.40479
Papua New Guinea,PNG,2011,576099994.653835
Pre-demographic dividend,PRE,2011,32156460060.6617
"Korea, Dem. People's Rep.",PRK,2011,56820000.8776038
Paraguay,PRY,2011,67450000.1929701
West Bank and Gaza,PSE,2011,1953539969.20213
Pacific island small states,PSS,2011,997700003.97414
Post-demographic dividend,PST,2011,1437349985.40953
Rwanda,RWA,2011,681390005.422756
South Asia,SAS,2011,4526950010.52319
Sudan,SDN,2011,1477769985.55847
Senegal,SEN,2011,700070007.899776
Solomon Islands,SLB,2011,305410004.103556
Sierra Leone,SLE,2011,244700002.267957
El Salvador,SLV,2011,289510003.151372
"Somalia, Fed. Rep.",SOM,2011,914309990.357607
Serbia,SRB,2011,1305410027.96032
Sub-Saharan Africa (excluding high income),SSA,2011,34738320120.7369
South Sudan,SSD,2011,390530000.535771
Sub-Saharan Africa,SSF,2011,34738320120.7369
Small states,SST,2011,3265249994.53127
Sao Tome and Principe,STP,2011,42849999.0180135
Suriname,SUR,2011,74139998.2608854
Eswatini,SWZ,2011,94379999.2110581
Seychelles,SYC,2011,13029999.9341369
Syrian Arab Republic,SYR,2011,109470002.135262
Chad,TCD,2011,358059997.394681
East Asia & Pacific (IDA & IBRD countries),TEA,2011,6183339965.12555
Europe & Central Asia (IDA & IBRD countries),TEC,2011,8735489910.57837
Togo,TGO,2011,373209997.866303
Thailand,THA,2011,-159990000.236779
Tajikistan,TJK,2011,172029998.272657
Turkmenistan,TKM,2011,16470000.2707541
Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,7458619994.49879
Timor-Leste,TLS,2011,261330004.891381
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2011,6613970027.48027
Tonga,TON,2011,75640000.9598583
South Asia (IDA & IBRD),TSA,2011,13632229928.9908
Sub-Saharan Africa (IDA & IBRD countries),TSS,2011,30716610121.6227
Tunisia,TUN,2011,934179994.925857
Turkiye,TUR,2011,3189059920.75801
Tuvalu,TUV,2011,33140000.3507734
Tanzania,TZA,2011,1800030002.58468
Uganda,UGA,2011,1161569990.24376
Ukraine,UKR,2011,695629994.735121
Upper middle income,UMC,2011,19003869969.368
Uruguay,URY,2011,11029999.9937415
Uzbekistan,UZB,2011,56609999.2524832
St. Vincent and the Grenadines,VCT,2011,13320000.3374368
"Venezuela, RB",VEN,2011,38229999.281466
Viet Nam,VNM,2011,2231800003.03872
Vanuatu,VUT,2011,91659998.415038
World,WLD,2011,112634401249.886
Samoa,WSM,2011,81719999.4903058
Kosovo,XKX,2011,510029986.439273
"Yemen, Rep.",YEM,2011,365719999.806956
South Africa,ZAF,2011,1349060036.39288
Zambia,ZMB,2011,782569993.669168
Zimbabwe,ZWE,2011,632809994.902462
Africa Eastern and Southern,AFE,2012,18588760017.788
Afghanistan,AFG,2012,5881177540.63011
Africa Western and Central,AFW,2012,10095890017.1313
Angola,AGO,2012,159476450.813934
Albania,ALB,2012,285392173.345434
Arab World,ARB,2012,11099870011.7245
Argentina,ARG,2012,169847510.604188
Armenia,ARM,2012,150313072.398305
Antigua and Barbuda,ATG,2012,1553104.0308997
Azerbaijan,AZE,2012,241789314.6188
Burundi,BDI,2012,283483675.470576
Benin,BEN,2012,338907665.563747
Burkina Faso,BFA,2012,680035025.328397
Bangladesh,BGD,2012,1439175434.09578
Bosnia and Herzegovina,BIH,2012,525051814.265782
Belarus,BLR,2012,83085375.1376271
Belize,BLZ,2012,18228103.4216285
Bolivia,BOL,2012,393531456.245109
Brazil,BRA,2012,1268111640.44216
Bhutan,BTN,2012,85709227.4371534
Botswana,BWA,2012,62690783.3516598
Central African Republic,CAF,2012,130454634.450376
Chile,CHL,2012,112803834.972903
China,CHN,2012,278441044.31197
Cote d'Ivoire,CIV,2012,2271186525.8459
Cameroon,CMR,2012,356790132.932365
"Congo, Dem. Rep.",COD,2012,1938791926.42868
"Congo, Rep.",COG,2012,88715446.085669
Colombia,COL,2012,739818924.041465
Comoros,COM,2012,43292857.3167883
Cabo Verde,CPV,2012,227858045.698143
Costa Rica,CRI,2012,23681866.5843457
Caribbean small states,CSS,2012,197739999.95552
Cuba,CUB,2012,60272710.1333439
Djibouti,DJI,2012,103324728.345499
Dominica,DMA,2012,20644878.1946674
Dominican Republic,DOM,2012,252131935.877725
Algeria,DZA,2012,144048863.384523
East Asia & Pacific (excluding high income),EAP,2012,7042424847.36629
Early-demographic dividend,EAR,2012,26362190093.7408
East Asia & Pacific,EAS,2012,7042424847.36629
Europe & Central Asia (excluding high income),ECA,2012,8279075351.61251
Europe & Central Asia,ECS,2012,8279075351.61251
Ecuador,ECU,2012,156302457.28977
"Egypt, Arab Rep.",EGY,2012,1073309202.70085
Eritrea,ERI,2012,24100345.0825811
Ethiopia,ETH,2012,2024977879.68256
Fragile and conflict affected situations,FCS,2012,28035570050.0775
Fiji,FJI,2012,94601366.6130602
"Micronesia, Fed. Sts.",FSM,2012,142746348.63995
Gabon,GAB,2012,66462041.2886143
Georgia,GEO,2012,525669288.128614
Ghana,GHA,2012,929780554.784461
Guinea,GIN,2012,176816805.958748
"Gambia, The",GMB,2012,50849776.9255191
Guinea-Bissau,GNB,2012,51882398.1392198
Equatorial Guinea,GNQ,2012,14219229.4420674
Grenada,GRD,2012,1979955.01570404
Guatemala,GTM,2012,295045325.059444
Guyana,GUY,2012,61571791.647002
High income,HIC,2012,336887257.710798
Honduras,HND,2012,248266409.081407
Heavily indebted poor countries (HIPC),HPC,2012,29603240106.1449
Haiti,HTI,2012,951668649.698258
IBRD only,IBD,2012,24890950140.9512
IDA & IBRD total,IBT,2012,68749960273.7129
IDA total,IDA,2012,43859010132.7617
IDA blend,IDB,2012,7144170008.85867
Indonesia,IDN,2012,47138956.3754206
IDA only,IDX,2012,36714840123.903
India,IND,2012,1608161294.91665
"Iran, Islamic Rep.",IRN,2012,112425838.429714
Iraq,IRQ,2012,1205265642.73797
Jamaica,JAM,2012,9012101.16781288
Jordan,JOR,2012,977035025.879973
Kazakhstan,KAZ,2012,47707902.893424
Kenya,KEN,2012,1885131450.14271
Kyrgyz Republic,KGZ,2012,163138881.841427
Cambodia,KHM,2012,668559930.738062
Kiribati,KIR,2012,63059999.4938821
St. Kitts and Nevis,KNA,2012,22562295.9695757
Latin America & Caribbean (excluding high income),LAC,2012,7529969258.73783
Lao PDR,LAO,2012,297432690.022513
Lebanon,LBN,2012,599399433.186278
Liberia,LBR,2012,434127054.471523
Libya,LBY,2012,132833335.541189
St. Lucia,LCA,2012,25708236.8843258
Latin America & Caribbean,LCN,2012,7535179258.59718
Least developed countries: UN classification,LDC,2012,31030030075.2334
Low income,LIC,2012,19882937522.107
Sri Lanka,LKA,2012,402848934.359848
Lower middle income,LMC,2012,32271812445.3436
Low & middle income,LMY,2012,103060441679.12
Lesotho,LSO,2012,198442328.859121
Late-demographic dividend,LTE,2012,12049390054.7158
Morocco,MAR,2012,1374597909.74855
Moldova,MDA,2012,313303331.045434
Madagascar,MDG,2012,216883165.912703
Maldives,MDV,2012,22558860.1659983
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2012,17275614659.2261
Mexico,MEX,2012,367011791.268363
Marshall Islands,MHL,2012,85959996.6015667
Middle income,MIC,2012,48937888653.7254
North Macedonia,MKD,2012,133282417.793758
Mali,MLI,2012,818145016.338676
Myanmar,MMR,2012,388288327.544928
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2012,17275614659.2261
Montenegro,MNE,2012,81765601.0501086
Mongolia,MNG,2012,362290482.150391
Mozambique,MOZ,2012,1634752083.96837
Mauritania,MRT,2012,227421218.734235
Mauritius,MUS,2012,173648949.036375
Malawi,MWI,2012,762882229.926065
Malaysia,MYS,2012,9115108.60547421
North America,NAC,2012,0.0
Namibia,NAM,2012,207988146.038726
Niger,NER,2012,637340265.393258
Nigeria,NGA,2012,1019453971.62996
Nicaragua,NIC,2012,278566910.98772
Nepal,NPL,2012,546027929.468081
Nauru,NRU,2012,29019999.2656707
OECD members,OED,2012,4282910086.55168
Other small states,OSS,2012,1760230000.44376
Pakistan,PAK,2012,1781539205.30528
Panama,PAN,2012,41375642.8889465
Peru,PER,2012,364964181.878604
Philippines,PHL,2012,3976254.90836858
Palau,PLW,2012,15388706.786558
Papua New Guinea,PNG,2012,547876098.647714
Pre-demographic dividend,PRE,2012,29781840117.5253
"Korea, Dem. People's Rep.",PRK,2012,47574785.3703797
Paraguay,PRY,2012,56751368.3531434
West Bank and Gaza,PSE,2012,1409560655.11564
Pacific island small states,PSS,2012,999999996.267259
Post-demographic dividend,PST,2012,1343640004.35919
Rwanda,RWA,2012,513719736.630097
South Asia,SAS,2012,4233381712.71421
Sudan,SDN,2012,1054070130.2439
Senegal,SEN,2012,803802194.310352
Solomon Islands,SLB,2012,284903812.369331
Sierra Leone,SLE,2012,262644749.442115
El Salvador,SLV,2012,232398979.564198
"Somalia, Fed. Rep.",SOM,2012,830370069.464669
Serbia,SRB,2012,1046151109.98601
Sub-Saharan Africa (excluding high income),SSA,2012,33266746430.6314
South Sudan,SSD,2012,1086233749.01712
Sub-Saharan Africa,SSF,2012,33266746430.6314
Small states,SST,2012,2957969996.66654
Sao Tome and Principe,STP,2012,33792943.9265281
Suriname,SUR,2012,28795612.4425109
Eswatini,SWZ,2012,70763651.5945197
Seychelles,SYC,2012,20260610.4183942
Syrian Arab Republic,SYR,2012,524794300.533831
Chad,TCD,2012,366932078.331418
East Asia & Pacific (IDA & IBRD countries),TEA,2012,6354579999.63686
Europe & Central Asia (IDA & IBRD countries),TEC,2012,8098310106.65
Togo,TGO,2012,141981345.904991
Thailand,THA,2012,-183011147.748679
Tajikistan,TJK,2012,197982467.629481
Turkmenistan,TKM,2012,18331696.8964645
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,6197830041.56314
Timor-Leste,TLS,2012,244711607.173086
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2012,7647580021.2305
Tonga,TON,2012,64090000.3593415
South Asia (IDA & IBRD),TSA,2012,11766940069.668
Sub-Saharan Africa (IDA & IBRD countries),TSS,2012,28684720034.9644
Tunisia,TUN,2012,934580299.977214
Turkiye,TUR,2012,3039614300.83774
Tuvalu,TUV,2012,23787984.3655974
Tanzania,TZA,2012,1896284141.30397
Uganda,UGA,2012,1043685836.26486
Ukraine,UKR,2012,673753595.869988
Upper middle income,UMC,2012,15712512317.1343
Uruguay,URY,2012,8669405.14650197
Uzbekistan,UZB,2012,73337664.7420227
St. Vincent and the Grenadines,VCT,2012,7704089.94751051
